zipcode clean,neighbourhood clean,city,state,zipcode,latitude,longitude,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
90028,Hollywood,Los Angeles,CA,90028,34.10414351,-118.332424,Entire home/apt,$89.00 ,,13,33,60,325,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09715314,-118.3157952,Entire home/apt,$114.00 ,,21,51,71,161,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.09147655,-118.3257525,Private room,$90.00 ,,13,34,64,339,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.0852121,-118.3441508,Entire home/apt,$350.00 ,,28,58,88,363,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10200378,-118.3285497,Private room,$70.00 ,,14,31,59,331,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09354177,-118.335646,Entire home/apt,$99.00 ,,6,6,16,16,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10507239,-118.3231168,Entire home/apt,$225.00 ,,30,60,90,365,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10370345,-118.331156,Entire home/apt,$95.00 ,,13,43,43,43,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10195182,-118.3355373,Entire home/apt,$55.00 ,,2,7,19,19,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10285787,-118.3363592,Entire home/apt,$115.00 ,,2,8,30,30,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10401335,-118.3311348,Entire home/apt,$109.00 ,,7,7,7,11,4/2/2017
90046,Hollywood,Los Angeles,CA,90046,34.10322572,-118.344818,Entire home/apt,$85.00 ,,0,0,0,25,4/2/2017
90046,Hollywood,Hollywood,CA,90046,34.09888886,-118.3567676,Entire home/apt,$100.00 ,,26,56,86,176,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09637779,-118.3225398,Entire home/apt,$149.00 ,,0,3,33,33,4/2/2017
90046,Hollywood,Los Angeles,CA,90046,34.10185754,-118.3467006,Entire home/apt,$299.00 ,,26,50,80,351,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.0961565,-118.3418224,Entire home/apt,$135.00 ,,13,43,73,348,4/2/2017
90046,Hollywood,Los Angeles,CA,90046,34.09773746,-118.3478036,Private room,$105.00 ,,28,58,88,178,4/2/2017
90046,Hollywood,Los Angeles,CA,90046,34.09804374,-118.3549677,Private room,$69.00 ,,0,0,0,239,4/2/2017
90029,East Hollywood,Los Angeles,CA,90029,34.08392273,-118.3135758,Entire home/apt,$110.00 ,,30,60,90,365,4/2/2017
90046,Hollywood,West Hollywood,CA,90046,34.09876589,-118.3584305,Entire home/apt,$179.00 ,,7,34,64,335,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10099555,-118.3241422,Entire home/apt,$145.00 ,,30,60,90,365,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09904183,-118.3272749,Private room,$80.00 ,,30,60,90,365,4/2/2017
90046,Hollywood,Los Angeles,CA,90046,34.10015366,-118.3449536,Private room,$55.00 ,,21,42,72,162,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10373425,-118.3411377,Private room,$54.00 ,,7,26,54,54,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10406765,-118.3239205,Entire home/apt,$269.00 ,,19,49,79,338,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.09302336,-118.3165818,Private room,$70.00 ,,0,0,30,305,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09996674,-118.3401533,Private room,$69.00 ,,19,39,64,338,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09395878,-118.3365921,Entire home/apt,$149.00 ,,0,30,60,335,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.08839179,-118.3317428,Entire home/apt,$134.00 ,,9,9,12,12,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09731381,-118.3423249,Private room,$70.00 ,,28,58,88,92,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10128592,-118.3451547,Entire home/apt,$200.00 ,,29,59,89,364,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10273488,-118.3271352,Entire home/apt,$325.00 ,,21,51,63,262,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.09682746,-118.318479,Shared room,$40.00 ,,29,59,89,89,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10142663,-118.3258122,Entire home/apt,$115.00 ,,5,5,5,239,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10070643,-118.3405048,Entire home/apt,$209.00 ,,4,12,21,61,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09935343,-118.3335078,Entire home/apt,$150.00 ,,27,57,87,362,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10149876,-118.3378149,Entire home/apt,$99.00 ,,0,0,0,91,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.0954507,-118.3345571,Entire home/apt,$255.00 ,,30,60,90,365,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10124774,-118.3375591,Entire home/apt,$179.00 ,,19,39,69,320,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10175243,-118.3149395,Entire home/apt,$79.00 ,,9,19,26,46,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.09875377,-118.318833,Entire home/apt,$98.00 ,,9,18,26,271,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.08575583,-118.3348281,Private room,$200.00 ,,30,60,90,365,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10233073,-118.31822,Entire home/apt,$200.00 ,,3,11,17,54,4/2/2017
90028,Hollywood,Los Angeles,CA,90028,34.10170384,-118.3211975,Entire home/apt,$165.00 ,,26,56,86,361,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.09362869,-118.3344261,Entire home/apt,$105.00 ,,27,57,87,87,4/2/2017
90038,Hollywood,Los Angeles,CA,90038,34.08574341,-118.3147152,Private room,$49.00 ,,14,35,55,330,4/2/2017
90046,Hollywood,Los Angeles,CA,90046,34.10215013,-118.3454879,Entire home/apt,$99.00 ,,3,27,57,147,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98894268,-118.4232253,Private room,$69.00 ,,11,41,69,338,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99126765,-118.4297625,Private room,$99.00 ,,29,59,89,89,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98916202,-118.4217623,Private room,$39.00 ,,27,57,87,362,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99159052,-118.4404155,Private room,$80.00 ,,29,59,89,364,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98793092,-118.4372252,Private room,$112.00 ,,19,38,66,338,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99617426,-118.4273589,Private room,$60.00 ,,15,45,75,350,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99352972,-118.4242889,Entire home/apt,$135.00 ,,2,32,62,337,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98980217,-118.4395404,Entire home/apt,$130.00 ,,5,5,21,21,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99504331,-118.4254506,Entire home/apt,$125.00 ,,0,26,42,317,4/2/2017
90066,Mar Vista,Marina del Rey,CA,90066,33.99103824,-118.4406697,Entire home/apt,$250.00 ,,5,35,64,64,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99138851,-118.421292,Entire home/apt,$230.00 ,,0,0,0,120,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98991977,-118.4381866,Private room,$75.00 ,,0,0,0,0,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99146695,-118.4357537,Entire home/apt,$280.00 ,,0,15,38,157,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99141801,-118.4275999,Private room,$75.00 ,,0,0,0,0,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99501337,-118.4263069,Private room,$45.00 ,,30,60,90,273,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.9928247,-118.425528,Entire home/apt,$500.00 ,,30,60,90,90,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99568731,-118.424443,Entire home/apt,$195.00 ,,0,0,0,91,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98786108,-118.4429624,Private room,$92.00 ,,30,60,90,365,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.9866261,-118.4441421,Entire home/apt,$200.00 ,,0,0,0,0,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98469454,-118.4206898,Entire home/apt,$299.00 ,,0,0,0,151,4/3/2017
90230,Culver City,Culver City,CA,90230,34.00036005,-118.4134998,Private room,$59.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99558331,-118.4248276,Private room,$77.00 ,,22,51,51,51,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98499779,-118.4270914,Private room,$87.00 ,,0,0,7,282,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99103446,-118.4237003,Private room,$89.00 ,,0,0,0,30,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98961868,-118.4257383,Entire home/apt,$299.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98264287,-118.4200788,Private room,$85.00 ,,5,31,53,141,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99714847,-118.4224143,Entire home/apt,$160.00 ,,0,26,56,330,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98592116,-118.430211,Entire home/apt,$175.00 ,,17,47,77,352,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98489749,-118.4355197,Entire home/apt,$129.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99689505,-118.4174482,Entire home/apt,$90.00 ,,25,25,25,25,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.9894896,-118.4213261,Entire home/apt,$59.00 ,,0,0,0,0,4/3/2017
90230,Culver City,Culver City,CA,90230,33.99480014,-118.4144661,Private room,$60.00 ,,0,0,0,0,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99255707,-118.423389,Entire home/apt,$99.00 ,,24,48,48,275,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98657899,-118.4390391,Private room,$65.00 ,,25,55,84,84,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98904899,-118.4183619,Entire home/apt,$145.00 ,,12,27,51,304,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99181532,-118.4222255,Private room,$58.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99557112,-118.4177462,Entire home/apt,$108.00 ,,5,27,51,303,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99646895,-118.4236409,Entire home/apt,$99.00 ,,0,0,4,279,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99709608,-118.4188118,Entire home/apt,$100.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98762491,-118.4151555,Entire home/apt,$150.00 ,,0,0,0,0,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99530265,-118.4300691,Private room,$94.00 ,,0,0,0,184,4/3/2017
90230,Culver City,Culver City,CA,90230,33.99603018,-118.4117899,Entire home/apt,$80.00 ,,12,34,64,333,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99426865,-118.4272215,Entire home/apt,$75.00 ,,0,0,0,0,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99756347,-118.4178264,Private room,$90.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99122196,-118.4225089,Private room,$111.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98878143,-118.4387405,Private room,$80.00 ,,0,0,0,0,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98776307,-118.4365726,Entire home/apt,$195.00 ,,13,35,52,285,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98593828,-118.4260287,Private room,$68.00 ,,18,44,44,44,4/3/2017
90230,Culver City,Culver City,CA,90230,33.99855357,-118.4024372,Shared room,$75.00 ,,0,16,46,321,4/3/2017
90042,Highland Park,Los Angeles,CA,90042,33.98003663,-118.4361363,Entire home/apt,$275.00 ,,0,1,24,268,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99443085,-118.4261295,Entire home/apt,$104.00 ,,17,31,61,336,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99029337,-118.4338408,Entire home/apt,$300.00 ,,25,52,78,167,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.97967516,-118.4356808,Entire home/apt,$189.00 ,,2,9,18,78,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98847795,-118.4411853,Private room,$125.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.9941888,-118.4264836,Entire home/apt,$85.00 ,,0,0,0,0,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.97971241,-118.4373249,Entire home/apt,$169.00 ,,30,60,90,365,4/3/2017
90230,Culver City,Culver City,CA,90230,33.99626732,-118.4035916,Private room,$75.00 ,,25,55,84,84,4/3/2017
90094,Playa Vista,Los Angeles,CA,90094,33.98346188,-118.4392456,Entire home/apt,$212.00 ,,6,28,52,141,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98166964,-118.4326674,Entire home/apt,$330.00 ,,30,60,89,89,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99544722,-118.4218843,Entire home/apt,$125.00 ,,2,2,8,8,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.97892595,-118.4365185,Entire home/apt,$99.00 ,,10,27,57,326,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99288617,-118.4249981,Entire home/apt,$169.00 ,,25,32,32,32,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99251717,-118.4252056,Entire home/apt,$105.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99059515,-118.4391995,Private room,$26.00 ,,0,0,0,0,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.97983374,-118.4362044,Entire home/apt,$207.00 ,,30,60,86,361,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99144996,-118.4290424,Entire home/apt,$395.00 ,,0,0,0,0,4/2/2017
90230,Culver City,Culver City,CA,90230,33.9961736,-118.4112498,Entire home/apt,$85.00 ,,0,14,44,44,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99284072,-118.4395003,Entire home/apt,$120.00 ,,3,11,11,240,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98821059,-118.428162,Private room,$79.00 ,,30,60,89,89,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98053458,-118.4354409,Entire home/apt,$275.00 ,,15,42,66,315,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99842398,-118.4179741,Shared room,$40.00 ,,0,0,24,296,4/3/2017
90230,Culver City,Culver City,CA,90230,33.99620144,-118.4151284,Entire home/apt,$275.00 ,,15,45,70,341,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98722581,-118.4407602,Private room,$300.00 ,,30,60,90,365,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98998258,-118.4320137,Entire home/apt,$145.00 ,,13,24,51,313,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99058636,-118.4234077,Entire home/apt,$89.00 ,,13,43,53,265,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99606469,-118.4152105,Private room,$55.00 ,,8,31,59,330,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99114523,-118.433418,Entire home/apt,$250.00 ,,0,0,0,0,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99657873,-118.4192848,Entire home/apt,$85.00 ,,3,9,9,9,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99634341,-118.4232436,Shared room,$42.00 ,,22,44,74,349,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98864183,-118.4381792,Private room,$55.00 ,,0,0,0,0,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99658386,-118.4278064,Private room,$60.00 ,,9,33,52,289,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99748728,-118.4039549,Private room,$65.00 ,,24,54,84,173,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98257088,-118.4285075,Private room,$57.00 ,,28,58,88,177,4/3/2017
90230,Culver City,Culver City,CA,90230,33.98872961,-118.4117957,Entire home/apt,$175.00 ,,0,0,0,273,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98955615,-118.4232779,Entire home/apt,$132.00 ,,0,2,32,68,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99256683,-118.4274692,Entire home/apt,$109.00 ,,8,18,40,264,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.9894911,-118.4285728,Entire home/apt,$250.00 ,,0,0,0,0,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99082952,-118.4425883,Entire home/apt,$150.00 ,,0,0,1,1,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98580175,-118.4214144,Private room,$70.00 ,,27,27,34,309,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98973872,-118.4343067,Entire home/apt,$99.00 ,,20,50,80,80,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99308786,-118.4164377,Entire home/apt,$175.00 ,,0,0,15,27,4/3/2017
90066,Mar Vista,Marina del Rey,CA,90066,33.99423068,-118.4369484,Entire home/apt,$125.00 ,,30,60,90,365,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99175534,-118.4371361,Entire home/apt,$130.00 ,,0,0,0,0,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99553333,-118.4264329,Private room,$120.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99695461,-118.417431,Entire home/apt,$117.00 ,,0,0,0,60,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99240044,-118.416175,Entire home/apt,$165.00 ,,0,0,0,235,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99099704,-118.4323478,Entire home/apt,$189.00 ,,15,42,69,332,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98894461,-118.438742,Entire home/apt,$250.00 ,,0,0,0,0,4/2/2017
90230,Culver City,Culver City,CA,90230,34.00071032,-118.4015587,Entire home/apt,$239.00 ,,5,25,35,97,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.97959029,-118.4351417,Entire home/apt,$125.00 ,,0,0,0,0,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98593238,-118.4259158,Entire home/apt,$95.00 ,,16,31,46,295,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98075095,-118.4367996,Entire home/apt,$199.00 ,,30,60,90,365,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99120597,-118.4365779,Entire home/apt,$95.00 ,,7,7,25,295,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98859146,-118.4397254,Private room,$300.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98669732,-118.4234094,Entire home/apt,$139.00 ,,6,23,23,257,4/3/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98679526,-118.4407561,Entire home/apt,$150.00 ,,2,18,47,47,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99855364,-118.4162397,Private room,$150.00 ,,30,60,90,365,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99610347,-118.4176265,Entire home/apt,$139.00 ,,0,0,12,69,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98933747,-118.4393106,Private room,$70.00 ,,21,21,21,21,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99775206,-118.4180036,Entire home/apt,$159.00 ,,5,35,65,340,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.9948146,-118.4374342,Entire home/apt,$110.00 ,,16,46,76,351,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98942084,-118.422952,Private room,$69.00 ,,0,0,0,254,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99609976,-118.4190473,Entire home/apt,$119.00 ,,7,19,35,35,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,34.00023099,-118.4130958,Entire home/apt,$600.00 ,,3,3,3,3,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99762774,-118.4193908,Entire home/apt,$99.00 ,,8,19,34,34,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99235484,-118.4187024,Private room,$68.00 ,,12,38,68,158,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99925677,-118.4137714,Private room,$53.00 ,,25,54,84,175,4/2/2017
90230,Culver City,Los Angeles,CA,90230,34.00206691,-118.4027427,Private room,$75.00 ,,0,0,30,305,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99162247,-118.4139195,Private room,$69.00 ,,1,17,17,244,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98317503,-118.4364407,Private room,$79.00 ,,30,60,90,365,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98022119,-118.43679,Entire home/apt,$155.00 ,,2,21,51,312,4/2/2017
90230,Culver City,Culver City,CA,90230,33.98924716,-118.4134982,Entire home/apt,$90.00 ,,11,41,65,322,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99502512,-118.4190222,Private room,$70.00 ,,14,44,74,349,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98742642,-118.4422327,Entire home/apt,$135.00 ,,7,24,47,48,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99624265,-118.4296321,Entire home/apt,$105.00 ,,0,0,0,0,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98133616,-118.437904,Entire home/apt,$169.00 ,,14,18,20,20,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98108344,-118.438616,Private room,$85.00 ,,30,60,90,177,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.988423,-118.4316925,Private room,$95.00 ,,30,60,90,365,4/2/2017
90230,Culver City,Culver City,CA,90230,33.98981327,-118.4060827,Entire home/apt,$125.00 ,,20,48,68,343,4/3/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99418558,-118.4273019,Private room,$60.00 ,,23,43,72,72,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99460041,-118.4222425,Private room,$65.00 ,,0,0,6,6,4/2/2017
90042,Highland Park,Los Angeles,CA,90042,33.97933136,-118.4374146,Entire home/apt,$275.00 ,,14,37,63,320,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99290073,-118.4421988,Entire home/apt,$100.00 ,,28,58,88,363,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98729717,-118.4242706,Entire home/apt,$290.00 ,,16,46,76,76,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99100879,-118.4388225,Entire home/apt,$95.00 ,,4,9,13,216,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99071359,-118.440689,Entire home/apt,$325.00 ,,0,0,0,0,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98137397,-118.4367776,Private room,$110.00 ,,30,60,90,365,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99399916,-118.4167784,Private room,$57.00 ,,30,60,90,90,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98770782,-118.4221124,Entire home/apt,$108.00 ,,13,33,43,97,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98277955,-118.4363439,Entire home/apt,$260.00 ,,30,60,90,365,4/2/2017
90094,Playa Vista,Los Angeles,CA,90094,33.97632063,-118.4300328,Private room,$54.00 ,,5,18,32,32,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98503266,-118.4292469,Private room,$80.00 ,,3,30,58,271,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,34.00009528,-118.4149548,Entire home/apt,$90.00 ,,0,29,59,149,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.99090414,-118.4428741,Entire home/apt,$102.00 ,,4,4,11,15,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98051921,-118.4365274,Entire home/apt,$150.00 ,,0,0,8,8,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98667385,-118.4403096,Entire home/apt,$213.00 ,,25,55,85,175,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99908434,-118.40603,Entire home/apt,$78.00 ,,8,28,48,48,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.99080007,-118.4447136,Private room,$65.00 ,,13,28,58,333,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99292691,-118.4391927,Private room,$79.00 ,,2,7,21,222,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99558836,-118.4094379,Entire home/apt,$99.00 ,,11,23,40,274,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99212735,-118.4349515,Entire home/apt,$269.00 ,,0,18,48,323,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.97908394,-118.4356427,Entire home/apt,$201.00 ,,3,26,42,301,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98410119,-118.4277402,Entire home/apt,$249.00 ,,8,32,51,289,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.98014594,-118.4372787,Private room,$119.00 ,,17,34,57,57,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99062156,-118.4359759,Entire home/apt,$250.00 ,,0,0,0,46,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98361265,-118.4164638,Entire home/apt,$295.00 ,,0,0,0,0,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99400666,-118.4187124,Private room,$50.00 ,,13,37,54,77,4/2/2017
90230,Culver City,Culver City,CA,90230,33.99382218,-118.4160483,Private room,$44.00 ,,0,0,0,251,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99318986,-118.4383711,Entire home/apt,$199.00 ,,4,25,48,143,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99811728,-118.4159139,Private room,$75.00 ,,30,60,90,365,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99627889,-118.4170997,Entire home/apt,$115.00 ,,8,14,34,34,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98621299,-118.4213812,Private room,$70.00 ,,30,60,90,349,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.98789448,-118.4210503,Entire home/apt,$159.00 ,,8,26,43,278,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.9841946,-118.4373725,Entire home/apt,$180.00 ,,30,60,90,365,4/2/2017
90066,Mar Vista,Los Angeles,CA,90066,33.99510523,-118.4259101,Entire home/apt,$127.00 ,,8,14,14,104,4/2/2017
90292,Marina del Rey,Marina del Rey,CA,90292,33.9804911,-118.4366564,Entire home/apt,$189.00 ,,25,55,85,85,4/2/2017
